AppName,TCID,STATUS,EXEDATE,ENV|CODE|DATA|REQ,TestCaseID,WeekDay,Special,Day Weight,Function,Defect,mWeekDay,mSpecial
PRS,183,Fail,7/2/2018,DEV2.0|plt.show()|displaying graph without plotting it|plotting,19683,Saturday,0,3,Custom Badging,Environment,3,0
PRS,184,Fail,7/3/2018,DEV2.0|plt.show()|plt:undefined name|displaying,19684,Sunday,0,4,End to End,Environment,4,0
PRS,185,Fail,7/4/2018,UAT2.0|import matplotlib as plt|matplotlib: Package not found|importing,19685,Monday,Independence Day,1,End to End,Requirement,1,4
PRS,186,Fail,7/5/2018,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing",19686,Tuesday,0,1,Custom Badging,Functional,1,0
PRS,187,Pass,7/6/2018,0,19687,Wednesday,0,1,End to End,0,1,0
PRS,188,Pass,7/7/2018,0,19688,Thursday,0,1,login,0,1,0
PRS,189,Pass,7/8/2018,0,19689,Friday,0,3,Badging,0,3,0
PRS,190,Pass,7/9/2018,0,19690,Saturday,0,3,Promo,0,3,0
PRS,191,Pass,7/10/2018,0,19691,Sunday,0,4,Tag,0,4,0
PRS,192,Fail,7/11/2018,DEV2.0|data = pd.read_csv('usecase.csv')|file doesnot exist|retrive data,19692,Monday,0,1,Cart Updation,Functional,1,0
PRS,193,Fail,7/12/2018,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations",19693,Tuesday,0,1,Register,Requirement,1,0
PRS,194,Pass,7/13/2018,0,19694,Wednesday,0,1,login,0,1,0
PRS,195,Pass,7/14/2018,0,19695,Thursday,0,1,Tag,0,1,0
PRS,196,Pass,7/15/2018,0,19696,Friday,0,3,login,0,3,0
PRS,197,Pass,7/16/2018,0,19697,Saturday,0,3,Tag,0,3,0
PRS,198,Fail,7/17/2018,STG2.0|for i in Age|list index out of range|looping,19698,Sunday,0,4,Register,Requirement,4,0
PRS,199,Pass,7/18/2018,0,19699,Monday,0,1,Cart Updation,0,1,0
PRS,200,Pass,7/19/2018,0,19700,Tuesday,0,1,login,0,1,0
PRS,201,Pass,7/20/2018,0,19701,Wednesday,0,1,Register,0,1,0
PRS,202,Fail,7/21/2018,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations",19702,Thursday,0,1,Badging,Requirement,1,0
PRS,203,Pass,7/22/2018,0,19703,Friday,0,3,login,0,3,0
PRS,204,Pass,7/23/2018,0,19704,Saturday,0,3,Cart Updation,0,3,0
PRS,205,Fail,7/24/2018,"UAT2.0|return func(*args, **kw)|InterruptedError|Handle Interrupt Error",19705,Sunday,0,4,Subscribe,Data,4,0
PRS,206,Pass,7/25/2018,0,19706,Monday,0,1,Tag,0,1,0
PRS,207,Fail,7/26/2018,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing",19707,Tuesday,0,1,Cart Updation,Requirement,1,0
PRS,208,Fail,7/27/2018,DEV2.0|data = pd.read_csv('usecase.csv')|file doesnot exist|retrive data,19708,Wednesday,0,1,Promo,Requirement,1,0
PRS,209,Fail,7/28/2018,"UAT2.0| a=pd.readcsv(""testcase.csv"")| module 'pandas' has no attribute 'readcsv'|reading",19709,Thursday,0,1,Tag,Functional,1,0
PRS,210,Fail,7/29/2018,"UAT2.0|return func(*args, **kw)|InterruptedError|Handle Interrupt Error",19710,Friday,0,3,End to End,Environment,3,0
PRS,211,Fail,7/30/2018,"STG2.0|for i,j in range()|range expected 1 arguments|parsing",19711,Saturday,0,3,Cart Updation,Functional,3,0
PRS,212,Fail,7/31/2018,"DEV2.0|for val in ""string"": |val : undefined variable|iteration",19712,Sunday,0,4,End to End,Environment,4,0
PRS,213,Pass,8/1/2018,0,19713,Monday,0,1,Custom Badging,0,1,0
PRS,214,Fail,8/2/2018,PROD2.0|Not compatible with IOS 13|Update not found|Updating,19714,Tuesday,0,1,End to End,Requirement,1,0
PRS,215,Fail,8/3/2018,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing,19715,Wednesday,0,1,Register,Functional,1,0
PRS,216,Pass,8/4/2018,0,19716,Thursday,0,1,Promo,0,1,0
PRS,217,Fail,8/5/2018,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing,19717,Friday,0,3,Custom Badging,Functional,3,0
PRS,218,Fail,8/6/2018,"DEV2.0|print(""a[10]"")|No varible named a|retrive data",19718,Saturday,0,3,Register,Functional,3,0
PRS,219,Fail,8/7/2018,UAT2.0|import matplotlib as plt|matplotlib: Package not found|importing,19719,Sunday,0,4,Tag,Data,4,0
PRS,220,Fail,8/8/2018,"DEV2.0|print(""sum is"",a+b)|No varibles named a and b|retrive data",19720,Monday,0,1,login,Functional,1,0
PRS,221,Pass,8/9/2018,0,19721,Tuesday,0,1,login,0,1,0
PRS,222,Pass,8/10/2018,0,19722,Wednesday,0,1,Cart Updation,0,1,0
PRS,223,Pass,8/11/2018,0,19723,Thursday,0,1,Subscribe,0,1,0
PRS,224,Fail,8/12/2018,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming,19724,Friday,0,3,Cart Updation,Environment,3,0
PRS,225,Fail,8/13/2018,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control,19725,Saturday,0,3,Cart Updation,Data,3,0
PRS,226,Fail,8/14/2018,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data,19726,Sunday,0,4,End to End,Data,4,0
PRS,227,Pass,8/15/2018,0,19727,Monday,0,1,Tag,0,1,0
PRS,228,Pass,8/16/2018,0,19728,Tuesday,0,1,Subscribe,0,1,0
PRS,229,Pass,8/17/2018,0,19729,Wednesday,0,1,Promo,0,1,0
PRS,230,Pass,8/18/2018,0,19730,Thursday,0,1,Register,0,1,0
PRS,231,Pass,8/19/2018,0,19731,Friday,0,3,Cart Updation,0,3,0
PRS,232,Pass,8/20/2018,0,19732,Saturday,0,3,Badging,0,3,0
PRS,233,Pass,8/21/2018,0,19733,Sunday,0,4,login,0,4,0
PRS,234,Pass,8/22/2018,0,19734,Monday,0,1,Badging,0,1,0
PRS,235,Pass,8/23/2018,0,19735,Tuesday,0,1,Promo,0,1,0
PRS,236,Fail,8/24/2018,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",19736,Wednesday,0,1,Unsubscribe,Functional,1,0
PRS,237,Fail,8/25/2018,STG2.0|while var >! 0:  |invalid operator|validation,19737,Thursday,0,1,Cart Updation,Environment,1,0
PRS,238,Pass,8/26/2018,0,19738,Friday,0,3,Tag,0,3,0
PRS,239,Pass,8/27/2018,0,19739,Saturday,0,3,Badging,0,3,0
PRS,240,Fail,8/28/2018,UAT2.0|import matplotlib as plt|matplotlib: Package not found|importing,19740,Sunday,0,4,Promo,Environment,4,0
PRS,241,Pass,8/29/2018,0,19741,Monday,0,1,Unsubscribe,0,1,0
PRS,242,Fail,8/30/2018,UAT2.0|fun(20)|arguments undefined in function|pass by value ,19742,Tuesday,0,1,Tag,Functional,1,0
PRS,243,Pass,8/31/2018,0,19743,Wednesday,0,1,Badging,0,1,0
PRS,244,Pass,9/1/2018,0,19744,Thursday,0,1,Unsubscribe,0,1,0
PRS,245,Fail,9/2/2018,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise,19745,Friday,0,3,login,Environment,3,0
PRS,246,Pass,9/3/2018,0,19746,Saturday,0,3,Subscribe,0,3,0
PRS,247,Pass,9/4/2018,0,19747,Sunday,0,4,Tag,0,4,0
PRS,248,Fail,9/5/2018,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing,19748,Monday,0,1,Subscribe,Environment,1,0
PRS,249,Pass,9/6/2018,0,19749,Tuesday,0,1,Custom Badging,0,1,0
PRS,250,Fail,9/7/2018,"PROD2.0| plt.rc(""font"",""size""=14)| keyword can't be an expression| setting RC parameter",19750,Wednesday,0,1,End to End,Requirement,1,0
PRS,251,Fail,9/8/2018,DEV2.0|df.read_csv(...)|file not found|Importing file,19751,Thursday,0,1,End to End,Environment,1,0
PRS,252,Pass,9/9/2018,0,19752,Friday,0,3,Promo,0,3,0
PRS,253,Pass,9/10/2018,0,19753,Saturday,0,3,Subscribe,0,3,0
PRS,254,Pass,9/11/2018,0,19754,Sunday,0,4,End to End,0,4,0
PRS,255,Pass,9/12/2018,0,19755,Monday,0,1,Custom Badging,0,1,0
PRS,256,Pass,9/13/2018,0,19756,Tuesday,0,1,Custom Badging,0,1,0
PRS,257,Pass,9/14/2018,0,19757,Wednesday,0,1,End to End,0,1,0
PRS,258,Pass,9/15/2018,0,19758,Thursday,0,1,Unsubscribe,0,1,0
PRS,259,Pass,9/16/2018,0,19759,Friday,0,3,Subscribe,0,3,0
PRS,260,Fail,9/17/2018,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",19760,Saturday,0,3,Cart Updation,Environment,3,0
PRS,261,Pass,9/18/2018,0,19761,Sunday,0,4,Register,0,4,0
PRS,262,Pass,9/19/2018,0,19762,Monday,0,1,login,0,1,0
PRS,263,Pass,9/20/2018,0,19763,Tuesday,0,1,login,0,1,0
PRS,264,Pass,9/21/2018,0,19764,Wednesday,0,1,Register,0,1,0
PRS,265,Pass,9/22/2018,0,19765,Thursday,0,1,login,0,1,0
PRS,266,Fail,9/23/2018,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",19766,Friday,0,3,Custom Badging,Functional,3,0
PRS,267,Fail,9/24/2018,UAT2.0|import matplotlib as plt|matplotlib: Package not found|importing,19767,Saturday,0,3,Badging,Functional,3,0
PRS,268,Pass,9/25/2018,0,19768,Sunday,0,4,Promo,0,4,0
PRS,269,Pass,9/26/2018,0,19769,Monday,0,1,Unsubscribe,0,1,0
PRS,270,Fail,9/27/2018,"DEV2.0|for val in ""string"": |val : undefined variable|iteration",19770,Tuesday,0,1,Badging,Environment,1,0
PRS,271,Pass,9/28/2018,0,19771,Wednesday,0,1,Register,0,1,0
PRS,272,Pass,9/29/2018,0,19772,Thursday,0,1,Cart Updation,0,1,0
PRS,273,Pass,9/30/2018,0,19773,Friday,0,3,End to End,0,3,0
PRS,274,Fail,10/1/2018,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control,19774,Saturday,0,3,Custom Badging,Requirement,3,0
PRS,275,Pass,10/2/2018,0,19775,Sunday,0,4,Promo,0,4,0
PRS,276,Pass,10/3/2018,0,19776,Monday,0,1,Badging,0,1,0
PRS,277,Fail,10/4/2018,PROD2.0|import numpy as np|numpy: Package not found|importing,19777,Tuesday,0,1,Badging,Requirement,1,0
PRS,278,Fail,10/5/2018,PROD2.0|plt.show()|matplotlib is not imported|visualising,19778,Wednesday,0,1,Register,Environment,1,0
PRS,279,Fail,10/6/2018,STG2.0|while var >! 0:  |invalid operator|validation,19779,Thursday,0,1,End to End,Data,1,0
PRS,280,Pass,10/7/2018,0,19780,Friday,0,3,Custom Badging,0,3,0
PRS,281,Fail,10/8/2018,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data,19781,Saturday,0,3,Badging,Requirement,3,0
PRS,282,Pass,10/9/2018,0,19782,Sunday,0,4,End to End,0,4,0
PRS,283,Pass,10/10/2018,0,19783,Monday,0,1,Unsubscribe,0,1,0
PRS,284,Pass,10/11/2018,0,19784,Tuesday,0,1,Custom Badging,0,1,0
PRS,285,Fail,10/12/2018,PROD2.0|plt.show()|matplotlib is not imported|visualising,19785,Wednesday,0,1,Badging,Requirement,1,0
PRS,286,Fail,10/13/2018,PROD2.0|import numpy as np|numpy: Package not found|importing,19786,Thursday,0,1,End to End,Functional,1,0
PRS,287,Pass,10/14/2018,0,19787,Friday,0,3,Unsubscribe,0,3,0
PRS,288,Fail,10/15/2018,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise,19788,Saturday,0,3,Promo,Environment,3,0
PRS,289,Fail,10/16/2018,UAT2.0|import pandas as pd|package not found|importing,19789,Sunday,0,4,Badging,Environment,4,0
PRS,290,Fail,10/17/2018,"DEV2.0|print(""sum is"",a+b)|No varibles named a and b|retrive data",19790,Monday,0,1,Tag,Requirement,1,0
PRS,291,Pass,10/18/2018,0,19791,Tuesday,0,1,Badging,0,1,0
PRS,292,Fail,10/19/2018,PROD2.0|import seaborn as sns|seaborn: Package not found|Coloring,19792,Wednesday,0,1,Badging,Functional,1,0
PRS,293,Fail,10/20/2018,STG2.0|for x in range(10)|List out of index [15]|looping,19793,Thursday,0,1,Register,Requirement,1,0
PRS,294,Fail,10/21/2018,"PROD2.0| client.post_telemetry(navsat_msg, compass_msg)|TimeoutError|Accept TimeoutError Properly",19794,Friday,0,3,End to End,Functional,3,0
PRS,295,Fail,10/22/2018,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data,19795,Saturday,0,3,Custom Badging,Functional,3,0
PRS,296,Pass,10/23/2018,0,19796,Sunday,0,4,Unsubscribe,0,4,0
PRS,297,Pass,10/24/2018,0,19797,Monday,0,1,Tag,0,1,0
PRS,298,Fail,10/25/2018,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",19798,Tuesday,0,1,Register,Data,1,0
PRS,299,Pass,10/26/2018,0,19799,Wednesday,0,1,Cart Updation,0,1,0
PRS,300,Fail,10/27/2018,DEV2.0|plt.show()|plt:undefined name|displaying,19800,Thursday,0,1,Badging,Data,1,0
PRS,301,Pass,10/28/2018,0,19801,Friday,0,3,Register,0,3,0
PRS,302,Pass,10/29/2018,0,19802,Saturday,0,3,Badging,0,3,0
PRS,303,Pass,10/30/2018,0,19803,Sunday,Haloween,4,Tag,0,4,4
PRS,304,Fail,10/31/2018,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control,19804,Monday,Haloween,1,Subscribe,Data,1,4
PRS,305,Pass,11/1/2018,0,19805,Tuesday,0,1,End to End,0,1,0
PRS,306,Pass,11/2/2018,0,19806,Wednesday,0,1,Unsubscribe,0,1,0
PRS,307,Pass,11/3/2018,0,19807,Thursday,0,1,End to End,0,1,0
PRS,308,Pass,11/4/2018,0,19808,Friday,0,3,Unsubscribe,0,3,0
PRS,309,Pass,11/5/2018,0,19809,Saturday,0,3,Subscribe,0,3,0
PRS,310,Pass,11/6/2018,0,19810,Sunday,0,4,Badging,0,4,0
PRS,311,Pass,11/7/2018,0,19811,Monday,0,1,Custom Badging,0,1,0
PRS,312,Pass,11/8/2018,0,19812,Tuesday,0,1,Cart Updation,0,1,0
PRS,313,Pass,11/9/2018,0,19813,Wednesday,0,1,Unsubscribe,0,1,0
PRS,314,Fail,11/10/2018,DEV2.0|import seaborn as sns|seaborn: package not found|importing,19814,Thursday,0,1,Subscribe,Requirement,1,0
PRS,315,Pass,11/11/2018,0,19815,Friday,0,3,Subscribe,0,3,0
PRS,316,Pass,11/12/2018,0,19816,Saturday,0,3,Unsubscribe,0,3,0
PRS,317,Fail,11/13/2018,UAT2.0|import pandas as pd|package not found|importing,19817,Sunday,0,4,Tag,Environment,4,0
PRS,318,Pass,11/14/2018,0,19818,Monday,0,1,Subscribe,0,1,0
PRS,319,Pass,11/15/2018,0,19819,Tuesday,0,1,Subscribe,0,1,0
PRS,320,Pass,11/16/2018,0,19820,Wednesday,0,1,Subscribe,0,1,0
PRS,321,Fail,11/17/2018,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing",19821,Thursday,0,1,End to End,Data,1,0
PRS,322,Fail,11/18/2018,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing,19822,Friday,0,3,Tag,Functional,3,0
PRS,323,Fail,11/19/2018,STG2.0|for i in Age|list index out of range|looping,19823,Saturday,0,3,Tag,Environment,3,0
PRS,324,Fail,11/20/2018,STG2.0|while var >! 0:  |invalid operator|validation,19824,Sunday,0,4,Promo,Environment,4,0
PRS,325,Pass,11/21/2018,0,19825,Monday,0,1,Cart Updation,0,1,0
PRS,326,Pass,11/22/2018,0,19826,Tuesday,0,1,Promo,0,1,0
PRS,327,Fail,11/23/2018,STG2.0|while var >! 0:  |invalid operator|validation,19827,Wednesday,0,1,Subscribe,Data,1,0
PRS,328,Fail,11/24/2018,"DEV2.0|print(""sum is"",a+b)|No varibles named a and b|retrive data",19828,Thursday,Thanksgiving Week,1,Register,Functional,1,6
PRS,329,Fail,11/25/2018,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing,19829,Friday,Thanksgiving Week,3,Custom Badging,Functional,3,6
PRS,330,Fail,11/26/2018,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise,19830,Saturday,Thanksgiving Week,3,Cart Updation,Environment,3,6
PRS,331,Fail,11/27/2018,"PROD2.0|data.replace(data.Name, 'NA')|Not replacing all values in Name column|manipulating data",19831,Sunday,Thanksgiving Week,4,Promo,Data,4,6
PRS,332,Pass,11/28/2018,0,19832,Monday,Thanksgiving Week,1,Unsubscribe,0,1,6
PRS,333,Fail,11/29/2018,STG2.0|for i in Age|list index out of range|looping,19833,Tuesday,0,1,Promo,Environment,1,0
PRS,334,Pass,11/30/2018,0,19834,Wednesday,0,1,Custom Badging,0,1,0
PRS,335,Fail,12/1/2018,"UAT2.0|return func(*args, **kw)|InterruptedError|Handle Interrupt Error",19835,Thursday,0,1,Cart Updation,Environment,1,0
PRS,336,Pass,12/2/2018,0,19836,Friday,0,3,login,0,3,0
PRS,337,Pass,12/3/2018,0,19837,Saturday,0,3,login,0,3,0
PRS,338,Fail,12/4/2018,PROD2.0|import seaborn as sns|seaborn: Package not found|Coloring,19838,Sunday,0,4,Promo,Functional,4,0
PRS,339,Pass,12/5/2018,0,19839,Monday,0,1,End to End,0,1,0
PRS,340,Fail,12/6/2018,PROD2.0|Not compatible with IOS 13|Update not found|Updating,19840,Tuesday,0,1,End to End,Environment,1,0
PRS,341,Pass,12/7/2018,0,19841,Wednesday,0,1,Subscribe,0,1,0
PRS,342,Pass,12/8/2018,0,19842,Thursday,0,1,Unsubscribe,0,1,0
PRS,343,Fail,12/9/2018,PROD2.0|np.arange(8)|numpy array out of range|looping,19843,Friday,0,3,End to End,Requirement,3,0
PRS,344,Pass,12/10/2018,0,19844,Saturday,0,3,Subscribe,0,3,0
PRS,345,Fail,12/11/2018,"PROD2.0|data.replace(data.Name, 'NA')|Not replacing all values in Name column|manipulating data",19845,Sunday,0,4,End to End,Data,4,0
PRS,346,Pass,12/12/2018,0,19846,Monday,0,1,Cart Updation,0,1,0
PRS,347,Pass,12/13/2018,0,19847,Tuesday,0,1,Cart Updation,0,1,0
PRS,348,Pass,12/14/2018,0,19848,Wednesday,0,1,Badging,0,1,0
PRS,349,Fail,12/15/2018,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data,19849,Thursday,0,1,Custom Badging,Functional,1,0
PRS,350,Fail,12/16/2018,"UAT2.0|return func(*args, **kw)|InterruptedError|Handle Interrupt Error",19850,Friday,0,3,Badging,Environment,3,0
PRS,351,Pass,12/17/2018,0,19851,Saturday,0,3,Cart Updation,0,3,0
PRS,352,Fail,12/18/2018,PROD2.0|np.arange(8)|numpy array out of range|looping,19852,Sunday,0,4,Cart Updation,Requirement,4,0
PRS,353,Fail,12/19/2018,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations",19853,Monday,0,1,Tag,Functional,1,0
PRS,354,Fail,12/20/2018,UAT2.0|import pandasa as pd|pandasa: Package not found|importing,19854,Tuesday,0,1,login,Functional,1,0
PRS,355,Pass,12/21/2018,0,19855,Wednesday,0,1,Badging,0,1,0
PRS,356,Pass,12/22/2018,0,19856,Thursday,0,1,Unsubscribe,0,1,0
PRS,357,Pass,12/23/2018,0,19857,Friday,0,3,Cart Updation,0,3,0
PRS,358,Pass,12/24/2018,0,19858,Saturday,Christmas,3,Cart Updation,0,3,6
PRS,359,Fail,12/25/2018,"DEV2.0|for val in ""string"": |val : undefined variable|iteration",19859,Sunday,Christmas,4,Unsubscribe,Functional,4,6
PRS,360,Fail,12/26/2018,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control,19860,Monday,0,1,End to End,Environment,1,0
PRS,361,Pass,12/27/2018,0,19861,Tuesday,0,1,Unsubscribe,0,1,0
PRS,362,Pass,12/28/2018,0,19862,Wednesday,0,1,Custom Badging,0,1,0
PRS,363,Fail,12/29/2018,"DEV2.0|print(data.[""Name""])|No column named ""Name""|retrive data",19863,Thursday,0,1,login,Environment,1,0
PRS,364,Fail,12/30/2018,UAT2.0|import pandasa as pd|pandasa: Package not found|importing,19864,Friday,0,3,End to End,Data,3,0
PRS,365,Fail,12/31/2018,PROD2.0|np.arange(8)|numpy array out of range|looping,19865,Saturday,0,3,End to End,Functional,3,0
vATOM,1,Fail,1/1/2018,"DEV2.0|plt.plot(x,y)|x,y : undefined variables|plotting",19866,Sunday,New Year,4,Tag,Requirement,4,5
vATOM,2,Fail,1/2/2018,"PROD2.0|import plotly|The plotly.plotly module is deprecated,|importing",19867,Monday,0,1,Subscribe,Requirement,1,0
vATOM,3,Pass,1/3/2018,0,19868,Tuesday,0,1,login,0,1,0
vATOM,4,Pass,1/4/2018,0,19869,Wednesday,0,1,Promo,0,1,0
vATOM,5,Pass,1/5/2018,0,19870,Thursday,0,1,Tag,0,1,0
vATOM,6,Fail,1/6/2018,"STG2.0|for i,j in range()|range expected 1 arguments|parsing",19871,Friday,0,3,Subscribe,Environment,3,0
vATOM,7,Fail,1/7/2018,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing,19872,Saturday,0,3,Badging,Requirement,3,0
vATOM,8,Pass,1/8/2018,0,19873,Sunday,0,4,Subscribe,0,4,0
vATOM,9,Pass,1/9/2018,0,19874,Monday,0,1,Tag,0,1,0
vATOM,10,Pass,1/10/2018,0,19875,Tuesday,0,1,Custom Badging,0,1,0
vATOM,11,Fail,1/11/2018,STG2.0|for i in Age|list index out of range|looping,19876,Wednesday,0,1,Subscribe,Functional,1,0
vATOM,12,Fail,1/12/2018,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",19877,Thursday,0,1,Unsubscribe,Environment,1,0
vATOM,13,Pass,1/13/2018,0,19878,Friday,0,3,Badging,0,3,0
vATOM,14,Pass,1/14/2018,0,19879,Saturday,0,3,Tag,0,3,0
vATOM,15,Pass,1/15/2018,0,19880,Sunday,0,4,Promo,0,4,0
vATOM,16,Pass,1/16/2018,0,19881,Monday,0,1,Tag,0,1,0
vATOM,17,Fail,1/17/2018,"PROD2.0|data.replace(data.Name, 'NA')|Not replacing all values in Name column|manipulating data",19882,Tuesday,0,1,End to End,Environment,1,0
vATOM,18,Pass,1/18/2018,0,19883,Wednesday,0,1,Custom Badging,0,1,0
vATOM,19,Pass,1/19/2018,0,19884,Thursday,0,1,Tag,0,1,0
vATOM,20,Pass,1/20/2018,0,19885,Friday,0,3,Promo,0,3,0
vATOM,21,Pass,1/21/2018,0,19886,Saturday,0,3,Subscribe,0,3,0
vATOM,22,Pass,1/22/2018,0,19887,Sunday,0,4,Unsubscribe,0,4,0
vATOM,23,Pass,1/23/2018,0,19888,Monday,0,1,Promo,0,1,0
vATOM,24,Fail,1/24/2018,PROD2.0|np.arange(8)|numpy array out of range|looping,19889,Tuesday,0,1,Subscribe,Data,1,0
vATOM,25,Fail,1/25/2018,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing,19890,Wednesday,0,1,Custom Badging,Requirement,1,0
vATOM,26,Fail,1/26/2018,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data,19891,Thursday,0,1,Register,Data,1,0
vATOM,27,Pass,1/27/2018,0,19892,Friday,0,3,Badging,0,3,0
vATOM,28,Pass,1/28/2018,0,19893,Saturday,0,3,Subscribe,0,3,0
vATOM,29,Pass,1/29/2018,0,19894,Sunday,0,4,Subscribe,0,4,0
vATOM,30,Pass,1/30/2018,0,19895,Monday,0,1,Custom Badging,0,1,0
vATOM,31,Fail,1/31/2018,"UAT2.0|return func(*args, **kw)|InterruptedError|Handle Interrupt Error",19896,Tuesday,0,1,login,Functional,1,0
vATOM,32,Pass,2/1/2018,0,19897,Wednesday,0,1,End to End,0,1,0
vATOM,33,Pass,2/2/2018,0,19898,Thursday,0,1,Register,0,1,0
vATOM,34,Fail,2/3/2018,"DEV2.0|for val in ""string"": |val : undefined variable|iteration",19899,Friday,0,3,Badging,Data,3,0
vATOM,35,Pass,2/4/2018,0,19900,Saturday,0,3,Promo,0,3,0
vATOM,36,Pass,2/5/2018,0,19901,Sunday,0,4,Cart Updation,0,4,0
vATOM,37,Fail,2/6/2018,"STG2.0|for i,j in range()|range expected 1 arguments|parsing",19902,Monday,0,1,Unsubscribe,Requirement,1,0
vATOM,38,Pass,2/7/2018,0,19903,Tuesday,0,1,Register,0,1,0
vATOM,39,Pass,2/8/2018,0,19904,Wednesday,0,1,login,0,1,0
vATOM,40,Pass,2/9/2018,0,19905,Thursday,0,1,login,0,1,0
vATOM,41,Pass,2/10/2018,0,19906,Friday,0,3,Promo,0,3,0
vATOM,42,Fail,2/11/2018,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing,19907,Saturday,0,3,Unsubscribe,Data,3,0
vATOM,43,Pass,2/12/2018,0,19908,Sunday,0,4,Badging,0,4,0
vATOM,44,Pass,2/13/2018,0,19909,Monday,0,1,Badging,0,1,0
vATOM,45,Pass,2/14/2018,0,19910,Tuesday,0,1,Unsubscribe,0,1,0
vATOM,46,Fail,2/15/2018,DEV2.0|plt.show()|plt:undefined name|displaying,19911,Wednesday,0,1,Custom Badging,Requirement,1,0
vATOM,47,Pass,2/16/2018,0,19912,Thursday,0,1,End to End,0,1,0
vATOM,48,Pass,2/17/2018,0,19913,Friday,0,3,Cart Updation,0,3,0
vATOM,49,Pass,2/18/2018,0,19914,Saturday,0,3,login,0,3,0
vATOM,50,Fail,2/19/2018,DEV2.0|plt.show()|plt:undefined name|displaying,19915,Sunday,0,4,Badging,Functional,4,0
vATOM,51,Pass,2/20/2018,0,19916,Monday,0,1,Cart Updation,0,1,0
vATOM,52,Pass,2/21/2018,0,19917,Tuesday,0,1,Cart Updation,0,1,0
vATOM,53,Fail,2/22/2018,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations",19918,Wednesday,0,1,Promo,Requirement,1,0
vATOM,54,Pass,2/23/2018,0,19919,Thursday,0,1,End to End,0,1,0
vATOM,55,Pass,2/24/2018,0,19920,Friday,0,3,Cart Updation,0,3,0
vATOM,56,Fail,2/25/2018,"PROD2.0|import plotly|The plotly.plotly module is deprecated,|importing",19921,Saturday,0,3,End to End,Data,3,0
vATOM,57,Fail,2/26/2018,STG2.0|for i in Age|list index out of range|looping,19922,Sunday,0,4,End to End,Data,4,0
vATOM,58,Fail,2/27/2018,DEV2.0|plt.show()|displaying graph without plotting it|plotting,19923,Monday,0,1,Register,Environment,1,0
vATOM,59,Pass,2/28/2018,0,19924,Tuesday,0,1,Register,0,1,0
vATOM,60,Fail,3/1/2018,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations",19925,Wednesday,0,1,End to End,Environment,1,0
vATOM,61,Pass,3/2/2018,0,19926,Thursday,0,1,Tag,0,1,0
vATOM,62,Pass,3/3/2018,0,19927,Friday,0,3,Badging,0,3,0
vATOM,63,Pass,3/4/2018,0,19928,Saturday,0,3,Subscribe,0,3,0
vATOM,64,Pass,3/5/2018,0,19929,Sunday,0,4,Subscribe,0,4,0
vATOM,65,Pass,3/6/2018,0,19930,Monday,0,1,Register,0,1,0
vATOM,66,Fail,3/7/2018,"DEV2.0| for x,d in data.Height, data.shape[0]| too many values to unpack|looping",19931,Tuesday,0,1,login,Data,1,0
vATOM,67,Pass,3/8/2018,0,19932,Wednesday,0,1,Promo,0,1,0
vATOM,68,Pass,3/9/2018,0,19933,Thursday,0,1,Register,0,1,0
vATOM,69,Pass,3/10/2018,0,19934,Friday,0,3,Tag,0,3,0
vATOM,70,Pass,3/11/2018,0,19935,Saturday,0,3,login,0,3,0
